"testdat.Cust_id","Active_Customer"
"F27512",-1
"F27513",-1
"F27514",-1
"F27515",-1
"F27516",-1
"F27517",-1
"F27518",-1
"F27519",-1
"F27520",-1
"F27521",-1
"F27522",-1
"F27523",-1
"F27524",-1
"F27525",-1
"F27526",-1
"F27527",-1
"F27528",-1
"F27529",-1
"F27530",-1
"F27531",-1
"F27532",-1
"F27533",-1
"F27534",-1
"F27535",-1
"F27536",-1
"F27537",-1
"F27538",-1
"F27539",-1
"F27540",-1
"F27541",-1
"F27542",-1
"F27543",-1
"F27544",-1
"F27545",-1
"F27546",-1
"F27547",-1
"F27548",-1
"F27549",-1
"F27550",-1
"F27551",-1
"F27552",-1
"F27553",-1
"F27554",-1
"F27555",-1
"F27556",-1
"F27557",-1
"F27558",-1
"F27559",-1
"F27560",-1
"F27561",-1
"F27562",-1
"F27563",-1
"F27564",-1
"F27565",-1
"F27566",-1
"F27567",-1
"F27568",-1
"F27569",-1
"F27570",-1
"F27571",-1
"F27572",-1
"F27573",-1
"F27574",-1
"F27575",-1
"F27576",-1
"F27577",-1
"F27578",-1
"F27579",-1
"F27580",-1
"F27581",-1
"F27582",-1
"F27583",-1
"F27584",-1
"F27585",-1
"F27586",-1
"F27587",-1
"F27588",-1
"F27589",-1
"F27590",-1
"F27591",-1
"F27592",-1
"F27593",-1
"F27594",-1
"F27595",-1
"F27596",-1
"F27597",-1
"F27598",-1
"F27599",-1
"F27600",-1
"F27601",-1
"F27602",-1
"F27603",-1
"F27604",-1
"F27605",-1
"F27606",-1
"F27607",-1
"F27608",-1
"F27609",-1
"F27610",-1
"F27611",-1
"F27612",-1
"F27613",-1
"F27614",-1
"F27615",-1
"F27616",-1
"F27617",-1
"F27618",-1
"F27619",-1
"F27620",-1
"F27621",-1
"F27622",-1
"F27623",-1
"F27624",-1
"F27625",-1
"F27626",-1
"F27627",-1
"F27628",-1
"F27629",-1
"F27630",-1
"F27631",-1
"F27632",-1
"F27633",-1
"F27634",-1
"F27635",-1
"F27636",-1
"F27637",-1
"F27638",-1
"F27639",-1
"F27640",-1
"F27641",-1
"F27642",-1
"F27643",-1
"F27644",-1
"F27645",-1
"F27646",-1
"F27647",-1
"F27648",-1
"F27649",-1
"F27650",-1
"F27651",-1
"F27652",-1
"F27653",-1
"F27654",-1
"F27655",-1
"F27656",-1
"F27657",-1
"F27658",-1
"F27659",-1
"F27660",-1
"F27661",-1
"F27662",-1
"F27663",-1
"F27664",-1
"F27665",-1
"F27666",-1
"F27667",-1
"F27668",-1
"F27669",-1
"F27670",-1
"F27671",-1
"F27672",-1
"F27673",-1
"F27674",-1
"F27675",-1
"F27676",-1
"F27677",-1
"F27678",-1
"F27679",-1
"F27680",-1
"F27681",-1
"F27682",-1
"F27683",-1
"F27684",-1
"F27685",-1
"F27686",-1
"F27687",-1
"F27688",-1
"F27689",-1
"F27690",-1
"F27691",-1
"F27692",-1
"F27693",-1
"F27694",-1
"F27695",-1
"F27696",-1
"F27697",-1
"F27698",-1
"F27699",-1
"F27700",-1
"F27701",-1
"F27702",-1
"F27703",-1
"F27704",-1
"F27705",-1
"F27706",-1
"F27707",-1
"F27708",-1
"F27709",-1
"F27710",-1
"F27711",-1
"F27712",-1
"F27713",-1
"F27714",-1
"F27715",-1
"F27716",-1
"F27717",-1
"F27718",-1
"F27719",-1
"F27720",-1
"F27721",-1
"F27722",-1
"F27723",-1
"F27724",-1
"F27725",-1
"F27726",-1
"F27727",-1
"F27728",-1
"F27729",-1
"F27730",-1
"F27731",-1
"F27732",-1
"F27733",-1
"F27734",-1
"F27735",-1
"F27736",-1
"F27737",-1
"F27738",-1
"F27739",-1
"F27740",-1
"F27741",-1
"F27742",-1
"F27743",-1
"F27744",-1
"F27745",-1
"F27746",-1
"F27747",-1
"F27748",-1
"F27749",-1
"F27750",-1
"F27751",-1
"F27752",-1
"F27753",-1
"F27754",-1
"F27755",-1
"F27756",-1
"F27757",-1
"F27758",-1
"F27759",-1
"F27760",-1
"F27761",-1
"F27762",-1
"F27763",-1
"F27764",-1
"F27765",-1
"F27766",-1
"F27767",-1
"F27768",-1
"F27769",-1
"F27770",-1
"F27771",-1
"F27772",-1
"F27773",-1
"F27774",-1
"F27775",-1
"F27776",-1
"F27777",-1
"F27778",-1
"F27779",-1
"F27780",-1
"F27781",-1
"F27782",-1
"F27783",-1
"F27784",-1
"F27785",-1
"F27786",-1
"F27787",-1
"F27788",-1
"F27789",-1
"F27790",-1
"F27791",-1
"F27792",-1
"F27793",-1
"F27794",-1
"F27795",-1
"F27796",-1
"F27797",-1
"F27798",-1
"F27799",-1
"F27800",-1
"F27801",-1
"F27802",-1
"F27803",-1
"F27804",-1
"F27805",-1
"F27806",-1
"F27807",-1
"F27808",-1
"F27809",-1
"F27810",-1
"F27811",-1
"F27812",-1
"F27813",-1
"F27814",-1
"F27815",-1
"F27816",-1
"F27817",-1
"F27818",-1
"F27819",-1
"F27820",-1
"F27821",-1
"F27822",-1
"F27823",-1
"F27824",-1
"F27825",-1
"F27826",-1
"F27827",-1
"F27828",-1
"F27829",-1
"F27830",-1
"F27831",-1
"F27832",-1
"F27833",-1
"F27834",-1
"F27835",-1
"F27836",-1
"F27837",-1
"F27838",-1
"F27839",-1
"F27840",-1
"F27841",-1
"F27842",-1
"F27843",-1
"F27844",-1
"F27845",-1
"F27846",-1
"F27847",-1
"F27848",-1
"F27849",-1
"F27850",-1
"F27851",-1
"F27852",-1
"F27853",-1
"F27854",-1
"F27855",-1
"F27856",-1
"F27857",-1
"F27858",-1
"F27859",-1
"F27860",-1
"F27861",-1
"F27862",-1
"F27863",-1
"F27864",-1
"F27865",-1
"F27866",-1
"F27867",-1
"F27868",-1
"F27869",-1
"F27870",-1
"F27871",-1
"F27872",-1
"F27873",-1
"F27874",-1
"F27875",-1
"F27876",-1
"F27877",-1
"F27878",-1
"F27879",-1
"F27880",-1
"F27881",-1
"F27882",-1
"F27883",-1
"F27884",-1
"F27885",-1
"F27886",-1
"F27887",-1
"F27888",-1
"F27889",-1
"F27890",-1
"F27891",-1
"F27892",-1
"F27893",-1
"F27894",-1
"F27895",-1
"F27896",-1
"F27897",-1
"F27898",-1
"F27899",-1
"F27900",-1
"F27901",-1
"F27902",-1
"F27903",-1
"F27904",-1
"F27905",-1
"F27906",-1
"F27907",-1
"F27908",-1
"F27909",-1
"F27910",-1
"F27911",-1
"F27912",-1
"F27913",-1
"F27914",-1
"F27915",-1
"F27916",-1
"F27917",-1
"F27918",-1
"F27919",-1
"F27920",-1
"F27921",-1
"F27922",-1
"F27923",-1
"F27924",-1
"F27925",-1
"F27926",-1
"F27927",-1
"F27928",-1
"F27929",-1
"F27930",-1
"F27931",-1
"F27932",-1
"F27933",-1
"F27934",-1
"F27935",-1
"F27936",-1
"F27937",-1
"F27938",-1
"F27939",-1
"F27940",-1
"F27941",-1
"F27942",-1
"F27943",-1
"F27944",-1
"F27945",-1
"F27946",-1
"F27947",-1
"F27948",-1
"F27949",-1
"F27950",-1
"F27951",-1
"F27952",-1
"F27953",-1
"F27954",-1
"F27955",-1
"F27956",-1
"F27957",-1
"F27958",-1
"F27959",-1
"F27960",-1
"F27961",-1
"F27962",-1
"F27963",-1
"F27964",-1
"F27965",-1
"F27966",-1
"F27967",-1
"F27968",-1
"F27969",-1
"F27970",-1
"F27971",-1
"F27972",-1
"F27973",-1
"F27974",-1
"F27975",-1
"F27976",-1
"F27977",-1
"F27978",-1
"F27979",-1
"F27980",-1
"F27981",-1
"F27982",-1
"F27983",-1
"F27984",-1
"F27985",-1
"F27986",-1
"F27987",-1
"F27988",-1
"F27989",-1
"F27990",-1
"F27991",-1
"F27992",-1
"F27993",-1
"F27994",-1
"F27995",-1
"F27996",-1
"F27997",-1
"F27998",-1
"F27999",-1
"F28000",-1
"F28001",-1
"F28002",-1
"F28003",-1
"F28004",-1
"F28005",-1
"F28006",-1
"F28007",-1
"F28008",-1
"F28009",-1
"F28010",-1
"F28011",-1
"F28012",-1
"F28013",-1
"F28014",-1
"F28015",-1
"F28016",-1
"F28017",-1
"F28018",-1
"F28019",-1
"F28020",-1
"F28021",-1
"F28022",-1
"F28023",-1
"F28024",-1
"F28025",-1
"F28026",-1
"F28027",-1
"F28028",-1
"F28029",-1
"F28030",-1
"F28031",-1
"F28032",-1
"F28033",-1
"F28034",-1
"F28035",-1
"F28036",-1
"F28037",-1
"F28038",-1
"F28039",-1
"F28040",-1
"F28041",-1
"F28042",-1
"F28043",-1
"F28044",-1
"F28045",-1
"F28046",-1
"F28047",-1
"F28048",-1
"F28049",-1
"F28050",-1
"F28051",-1
"F28052",-1
"F28053",-1
"F28054",-1
"F28055",-1
"F28056",-1
"F28057",-1
"F28058",-1
"F28059",-1
"F28060",-1
"F28061",-1
"F28062",-1
"F28063",-1
"F28064",-1
"F28065",-1
"F28066",-1
"F28067",-1
"F28068",-1
"F28069",-1
"F28070",-1
"F28071",-1
"F28072",-1
"F28073",-1
"F28074",-1
"F28075",-1
"F28076",-1
"F28077",-1
"F28078",-1
"F28079",-1
"F28080",-1
"F28081",-1
"F28082",-1
"F28083",-1
"F28084",-1
"F28085",-1
"F28086",-1
"F28087",-1
"F28088",-1
"F28089",-1
"F28090",-1
"F28091",-1
"F28092",-1
"F28093",-1
"F28094",-1
"F28095",-1
"F28096",-1
"F28097",-1
"F28098",-1
"F28099",-1
"F28100",-1
"F28101",-1
"F28102",-1
"F28103",-1
"F28104",-1
"F28105",-1
"F28106",-1
"F28107",-1
"F28108",-1
"F28109",-1
"F28110",-1
"F28111",-1
"F28112",-1
"F28113",-1
"F28114",-1
"F28115",-1
"F28116",-1
"F28117",-1
"F28118",-1
"F28119",-1
"F28120",-1
"F28121",-1
"F28122",-1
"F28123",-1
"F28124",-1
"F28125",-1
"F28126",-1
"F28127",-1
"F28128",-1
"F28129",-1
"F28130",-1
"F28131",-1
"F28132",-1
"F28133",-1
"F28134",-1
"F28135",-1
"F28136",-1
"F28137",-1
"F28138",-1
"F28139",-1
"F28140",-1
"F28141",-1
"F28142",-1
"F28143",-1
"F28144",-1
"F28145",-1
"F28146",-1
"F28147",-1
"F28148",-1
"F28149",-1
"F28150",-1
"F28151",-1
"F28152",-1
"F28153",-1
"F28154",-1
"F28155",-1
"F28156",-1
"F28157",-1
"F28158",-1
"F28159",-1
"F28160",-1
"F28161",-1
"F28162",-1
"F28163",-1
"F28164",-1
"F28165",-1
"F28166",-1
"F28167",-1
"F28168",-1
"F28169",-1
"F28170",-1
"F28171",-1
"F28172",-1
"F28173",-1
"F28174",-1
"F28175",-1
"F28176",-1
"F28177",-1
"F28178",-1
"F28179",-1
"F28180",-1
"F28181",-1
"F28182",-1
"F28183",-1
"F28184",-1
"F28185",-1
"F28186",-1
"F28187",-1
"F28188",-1
"F28189",-1
"F28190",-1
"F28191",-1
"F28192",-1
"F28193",-1
"F28194",-1
"F28195",-1
"F28196",-1
"F28197",-1
"F28198",-1
"F28199",-1
"F28200",-1
"F28201",-1
"F28202",-1
"F28203",-1
"F28204",-1
"F28205",-1
"F28206",-1
"F28207",-1
"F28208",-1
"F28209",-1
"F28210",-1
"F28211",-1
"F28212",-1
"F28213",-1
"F28214",-1
"F28215",-1
"F28216",-1
"F28217",-1
"F28218",-1
"F28219",-1
"F28220",-1
"F28221",-1
"F28222",-1
"F28223",-1
"F28224",-1
"F28225",-1
"F28226",-1
"F28227",-1
"F28228",-1
"F28229",-1
"F28230",-1
"F28231",-1
"F28232",-1
"F28233",-1
"F28234",-1
"F28235",-1
"F28236",-1
"F28237",-1
"F28238",-1
"F28239",-1
"F28240",-1
"F28241",-1
"F28242",-1
"F28243",-1
"F28244",-1
"F28245",-1
"F28246",-1
"F28247",-1
"F28248",-1
"F28249",-1
"F28250",-1
"F28251",-1
"F28252",-1
"F28253",-1
"F28254",-1
"F28255",-1
"F28256",-1
"F28257",-1
"F28258",-1
"F28259",-1
"F28260",-1
"F28261",-1
"F28262",-1
"F28263",-1
"F28264",-1
"F28265",-1
"F28266",-1
"F28267",-1
"F28268",-1
"F28269",-1
"F28270",-1
"F28271",-1
"F28272",-1
"F28273",-1
"F28274",-1
"F28275",-1
"F28276",-1
"F28277",-1
"F28278",-1
"F28279",-1
"F28280",-1
"F28281",-1
"F28282",-1
"F28283",-1
"F28284",-1
"F28285",-1
"F28286",-1
"F28287",-1
"F28288",-1
"F28289",-1
"F28290",-1
"F28291",-1
"F28292",-1
"F28293",-1
"F28294",-1
"F28295",-1
"F28296",-1
"F28297",-1
"F28298",-1
"F28299",-1
"F28300",-1
"F28301",-1
"F28302",-1
"F28303",-1
"F28304",-1
"F28305",-1
"F28306",-1
"F28307",-1
"F28308",-1
"F28309",-1
"F28310",-1
"F28311",-1
"F28312",-1
"F28313",-1
"F28314",-1
"F28315",-1
"F28316",-1
"F28317",-1
"F28318",-1
"F28319",-1
"F28320",-1
"F28321",-1
"F28322",-1
"F28323",-1
"F28324",-1
"F28325",-1
"F28326",-1
"F28327",-1
"F28328",-1
"F28329",-1
"F28330",-1
"F28331",-1
"F28332",-1
"F28333",-1
"F28334",-1
"F28335",-1
"F28336",-1
"F28337",-1
"F28338",-1
"F28339",-1
"F28340",-1
"F28341",-1
"F28342",-1
"F28343",-1
"F28344",-1
"F28345",-1
"F28346",-1
"F28347",-1
"F28348",-1
"F28349",-1
"F28350",-1
"F28351",-1
"F28352",-1
"F28353",-1
"F28354",-1
"F28355",-1
"F28356",-1
"F28357",-1
"F28358",-1
"F28359",-1
"F28360",-1
"F28361",-1
"F28362",-1
"F28363",-1
"F28364",-1
"F28365",-1
"F28366",-1
"F28367",-1
"F28368",-1
"F28369",-1
"F28370",-1
"F28371",-1
"F28372",-1
"F28373",-1
"F28374",-1
"F28375",-1
"F28376",-1
"F28377",-1
"F28378",-1
"F28379",-1
"F28380",-1
"F28381",-1
"F28382",-1
"F28383",-1
"F28384",-1
"F28385",-1
"F28386",-1
"F28387",-1
"F28388",-1
"F28389",-1
"F28390",-1
"F28391",-1
"F28392",-1
"F28393",-1
"F28394",-1
"F28395",-1
"F28396",-1
"F28397",-1
"F28398",-1
"F28399",-1
"F28400",-1
"F28401",-1
"F28402",-1
"F28403",-1
"F28404",-1
"F28405",-1
"F28406",-1
"F28407",-1
"F28408",-1
"F28409",-1
"F28410",-1
"F28411",-1
"F28412",-1
"F28413",-1
"F28414",-1
"F28415",-1
"F28416",-1
"F28417",-1
"F28418",-1
"F28419",-1
"F28420",-1
"F28421",-1
"F28422",-1
"F28423",-1
"F28424",-1
"F28425",-1
"F28426",-1
"F28427",-1
"F28428",-1
"F28429",-1
"F28430",-1
"F28431",-1
"F28432",-1
"F28433",-1
"F28434",-1
"F28435",-1
"F28436",-1
"F28437",-1
"F28438",-1
"F28439",-1
"F28440",-1
"F28441",-1
"F28442",-1
"F28443",-1
"F28444",-1
"F28445",-1
"F28446",-1
"F28447",-1
"F28448",-1
"F28449",-1
"F28450",-1
"F28451",-1
"F28452",-1
"F28453",-1
"F28454",-1
"F28455",-1
"F28456",-1
"F28457",-1
"F28458",-1
"F28459",-1
"F28460",-1
"F28461",-1
"F28462",-1
"F28463",-1
"F28464",-1
"F28465",-1
"F28466",-1
"F28467",-1
"F28468",-1
"F28469",-1
"F28470",-1
"F28471",-1
"F28472",-1
"F28473",-1
"F28474",-1
"F28475",-1
"F28476",-1
"F28477",-1
"F28478",-1
"F28479",-1
"F28480",-1
"F28481",-1
"F28482",-1
"F28483",-1
"F28484",-1
"F28485",-1
"F28486",-1
"F28487",-1
"F28488",-1
"F28489",-1
"F28490",-1
"F28491",-1
"F28492",-1
"F28493",-1
"F28494",-1
"F28495",-1
"F28496",-1
"F28497",-1
"F28498",-1
"F28499",-1
"F28500",-1
"F28501",-1
"F28502",-1
"F28503",-1
"F28504",-1
"F28505",-1
"F28506",-1
"F28507",-1
"F28508",-1
"F28509",-1
"F28510",-1
"F28511",-1
"F28512",-1
"F28513",-1
"F28514",-1
"F28515",-1
"F28516",-1
"F28517",-1
"F28518",-1
"F28519",-1
"F28520",-1
"F28521",-1
"F28522",-1
"F28523",-1
"F28524",-1
"F28525",-1
"F28526",-1
"F28527",-1
"F28528",-1
"F28529",-1
"F28530",-1
"F28531",-1
"F28532",-1
"F28533",-1
"F28534",-1
"F28535",-1
"F28536",-1
"F28537",-1
"F28538",-1
"F28539",-1
"F28540",-1
"F28541",-1
"F28542",-1
"F28543",-1
"F28544",-1
"F28545",-1
"F28546",-1
"F28547",-1
"F28548",-1
"F28549",-1
"F28550",-1
"F28551",-1
"F28552",-1
"F28553",-1
"F28554",-1
"F28555",-1
"F28556",-1
"F28557",-1
"F28558",-1
"F28559",-1
"F28560",-1
"F28561",-1
"F28562",-1
"F28563",-1
"F28564",-1
"F28565",-1
"F28566",-1
"F28567",-1
"F28568",-1
"F28569",-1
"F28570",-1
"F28571",-1
"F28572",-1
"F28573",-1
"F28574",-1
"F28575",-1
"F28576",-1
"F28577",-1
"F28578",-1
"F28579",-1
"F28580",-1
"F28581",-1
"F28582",-1
"F28583",-1
"F28584",-1
"F28585",-1
"F28586",-1
"F28587",-1
"F28588",-1
"F28589",-1
"F28590",-1
"F28591",-1
"F28592",-1
"F28593",-1
"F28594",-1
"F28595",-1
"F28596",-1
"F28597",-1
"F28598",-1
"F28599",-1
"F28600",-1
"F28601",-1
"F28602",-1
"F28603",-1
"F28604",-1
"F28605",-1
"F28606",-1
"F28607",-1
"F28608",-1
"F28609",-1
"F28610",-1
"F28611",-1
"F28612",-1
"F28613",-1
"F28614",-1
"F28615",-1
"F28616",-1
"F28617",-1
"F28618",-1
"F28619",-1
"F28620",-1
"F28621",-1
"F28622",-1
"F28623",-1
"F28624",-1
"F28625",-1
"F28626",-1
"F28627",-1
"F28628",-1
"F28629",-1
"F28630",-1
"F28631",-1
"F28632",-1
"F28633",-1
"F28634",-1
"F28635",-1
"F28636",-1
"F28637",-1
"F28638",-1
"F28639",-1
"F28640",-1
"F28641",-1
"F28642",-1
"F28643",-1
"F28644",-1
"F28645",-1
"F28646",-1
"F28647",-1
"F28648",-1
"F28649",-1
"F28650",-1
"F28651",-1
"F28652",-1
"F28653",-1
"F28654",-1
"F28655",-1
"F28656",-1
"F28657",-1
"F28658",-1
"F28659",-1
"F28660",-1
"F28661",-1
"F28662",-1
"F28663",-1
"F28664",-1
"F28665",-1
"F28666",-1
"F28667",-1
"F28668",-1
"F28669",-1
"F28670",-1
"F28671",-1
"F28672",-1
"F28673",-1
"F28674",-1
"F28675",-1
"F28676",-1
"F28677",-1
"F28678",-1
"F28679",-1
"F28680",-1
"F28681",-1
"F28682",-1
"F28683",-1
"F28684",-1
"F28685",-1
"F28686",-1
"F28687",-1
"F28688",-1
"F28689",-1
"F28690",-1
"F28691",-1
"F28692",-1
"F28693",-1
"F28694",-1
"F28695",-1
"F28696",-1
"F28697",-1
"F28698",-1
"F28699",-1
"F28700",-1
"F28701",-1
"F28702",-1
"F28703",-1
"F28704",-1
"F28705",-1
"F28706",-1
"F28707",-1
"F28708",-1
"F28709",-1
"F28710",-1
"F28711",-1
"F28712",-1
"F28713",-1
"F28714",-1
"F28715",-1
"F28716",-1
"F28717",-1
"F28718",-1
"F28719",-1
"F28720",-1
"F28721",-1
"F28722",-1
"F28723",-1
"F28724",-1
"F28725",-1
"F28726",-1
"F28727",-1
"F28728",-1
"F28729",-1
"F28730",-1
"F28731",-1
"F28732",-1
"F28733",-1
"F28734",-1
"F28735",-1
"F28736",-1
"F28737",-1
"F28738",-1
"F28739",-1
"F28740",-1
"F28741",-1
"F28742",-1
"F28743",-1
"F28744",-1
"F28745",-1
"F28746",-1
"F28747",-1
"F28748",-1
"F28749",-1
"F28750",-1
"F28751",-1
"F28752",-1
"F28753",-1
"F28754",-1
"F28755",-1
"F28756",-1
"F28757",-1
"F28758",-1
"F28759",-1
"F28760",-1
"F28761",-1
"F28762",-1
"F28763",-1
"F28764",-1
"F28765",-1
"F28766",-1
"F28767",-1
"F28768",-1
"F28769",-1
"F28770",-1
"F28771",-1
"F28772",-1
"F28773",-1
"F28774",-1
"F28775",-1
"F28776",-1
"F28777",-1
"F28778",-1
"F28779",-1
"F28780",-1
"F28781",-1
"F28782",-1
"F28783",-1
"F28784",-1
"F28785",-1
"F28786",-1
"F28787",-1
"F28788",-1
"F28789",-1
"F28790",-1
"F28791",-1
"F28792",-1
"F28793",-1
"F28794",-1
"F28795",-1
"F28796",-1
"F28797",-1
"F28798",-1
"F28799",-1
"F28800",-1
"F28801",-1
"F28802",-1
"F28803",-1
"F28804",-1
"F28805",-1
"F28806",-1
"F28807",-1
"F28808",-1
"F28809",-1
"F28810",-1
"F28811",-1
"F28812",-1
"F28813",-1
"F28814",-1
"F28815",-1
"F28816",-1
"F28817",-1
"F28818",-1
"F28819",-1
"F28820",-1
"F28821",-1
"F28822",-1
"F28823",-1
"F28824",-1
"F28825",-1
"F28826",-1
"F28827",-1
"F28828",-1
"F28829",-1
"F28830",-1
"F28831",-1
"F28832",-1
"F28833",-1
"F28834",-1
"F28835",-1
"F28836",-1
"F28837",-1
"F28838",-1
"F28839",-1
"F28840",-1
"F28841",-1
"F28842",-1
"F28843",-1
"F28844",-1
"F28845",-1
"F28846",-1
"F28847",-1
"F28848",-1
"F28849",-1
"F28850",-1
"F28851",-1
"F28852",-1
"F28853",-1
"F28854",-1
"F28855",-1
"F28856",-1
"F28857",-1
"F28858",-1
"F28859",-1
"F28860",-1
"F28861",-1
"F28862",-1
"F28863",-1
"F28864",-1
"F28865",-1
"F28866",-1
"F28867",-1
"F28868",-1
"F28869",-1
"F28870",-1
"F28871",-1
"F28872",-1
"F28873",-1
"F28874",-1
"F28875",-1
"F28876",-1
"F28877",-1
"F28878",-1
"F28879",-1
"F28880",-1
"F28881",-1
"F28882",-1
"F28883",-1
"F28884",-1
"F28885",-1
"F28886",-1
"F28887",-1
"F28888",-1
"F28889",-1
"F28890",-1
"F28891",-1
"F28892",-1
"F28893",-1
"F28894",-1
"F28895",-1
"F28896",-1
"F28897",-1
"F28898",-1
"F28899",-1
"F28900",-1
"F28901",-1
"F28902",-1
"F28903",-1
"F28904",-1
"F28905",-1
"F28906",-1
"F28907",-1
"F28908",-1
"F28909",-1
"F28910",-1
"F28911",-1
"F28912",-1
"F28913",-1
"F28914",-1
"F28915",-1
"F28916",-1
"F28917",-1
"F28918",-1
"F28919",-1
"F28920",-1
"F28921",-1
"F28922",-1
"F28923",-1
"F28924",-1
"F28925",-1
"F28926",-1
"F28927",-1
"F28928",-1
"F28929",-1
"F28930",-1
"F28931",-1
"F28932",-1
"F28933",-1
"F28934",-1
"F28935",-1
"F28936",-1
"F28937",-1
"F28938",-1
"F28939",-1
"F28940",-1
"F28941",-1
"F28942",-1
"F28943",-1
"F28944",-1
"F28945",-1
"F28946",-1
"F28947",-1
"F28948",-1
"F28949",-1
"F28950",-1
"F28951",-1
"F28952",-1
"F28953",-1
"F28954",-1
"F28955",-1
"F28956",-1
"F28957",-1
"F28958",-1
"F28959",-1
"F28960",-1
"F28961",-1
"F28962",-1
"F28963",-1
"F28964",-1
"F28965",-1
"F28966",-1
"F28967",-1
"F28968",-1
"F28969",-1
"F28970",-1
"F28971",-1
"F28972",-1
"F28973",-1
"F28974",-1
"F28975",-1
"F28976",-1
"F28977",-1
"F28978",-1
"F28979",-1
"F28980",-1
"F28981",-1
"F28982",-1
"F28983",-1
"F28984",-1
"F28985",-1
"F28986",-1
"F28987",-1
"F28988",-1
"F28989",-1
"F28990",-1
"F28991",-1
"F28992",-1
"F28993",-1
"F28994",-1
"F28995",-1
"F28996",-1
"F28997",-1
"F28998",-1
"F28999",-1
"F29000",-1
"F29001",-1
"F29002",-1
"F29003",-1
"F29004",-1
"F29005",-1
"F29006",-1
"F29007",-1
"F29008",-1
"F29009",-1
"F29010",-1
"F29011",-1
"F29012",-1
"F29013",-1
"F29014",-1
"F29015",-1
"F29016",-1
"F29017",-1
"F29018",-1
"F29019",-1
"F29020",-1
"F29021",-1
"F29022",-1
"F29023",-1
"F29024",-1
"F29025",-1
"F29026",-1
"F29027",-1
"F29028",-1
"F29029",-1
"F29030",-1
"F29031",-1
"F29032",-1
"F29033",-1
"F29034",-1
"F29035",-1
"F29036",-1
"F29037",-1
"F29038",-1
"F29039",-1
"F29040",-1
"F29041",-1
"F29042",-1
"F29043",-1
"F29044",-1
"F29045",-1
"F29046",-1
"F29047",-1
"F29048",-1
"F29049",-1
"F29050",-1
"F29051",-1
"F29052",-1
"F29053",-1
"F29054",-1
"F29055",-1
"F29056",-1
"F29057",-1
"F29058",-1
"F29059",-1
"F29060",-1
"F29061",-1
"F29062",-1
"F29063",-1
"F29064",-1
"F29065",-1
"F29066",-1
"F29067",-1
"F29068",-1
"F29069",-1
"F29070",-1
"F29071",-1
"F29072",-1
"F29073",-1
"F29074",-1
"F29075",-1
"F29076",-1
"F29077",-1
"F29078",-1
"F29079",-1
"F29080",-1
"F29081",-1
"F29082",-1
"F29083",-1
"F29084",-1
"F29085",-1
"F29086",-1
"F29087",-1
"F29088",-1
"F29089",-1
"F29090",-1
"F29091",-1
"F29092",-1
"F29093",-1
"F29094",-1
"F29095",-1
"F29096",-1
"F29097",-1
"F29098",-1
"F29099",-1
"F29100",-1
"F29101",-1
"F29102",-1
"F29103",-1
"F29104",-1
"F29105",-1
"F29106",-1
"F29107",-1
"F29108",-1
"F29109",-1
"F29110",-1
"F29111",-1
"F29112",-1
"F29113",-1
"F29114",-1
"F29115",-1
"F29116",-1
"F29117",-1
"F29118",-1
"F29119",-1
"F29120",-1
"F29121",-1
"F29122",-1
"F29123",-1
"F29124",-1
"F29125",-1
"F29126",-1
"F29127",-1
"F29128",-1
"F29129",-1
"F29130",-1
"F29131",-1
"F29132",-1
"F29133",-1
"F29134",-1
"F29135",-1
"F29136",-1
"F29137",-1
"F29138",-1
"F29139",-1
"F29140",-1
"F29141",-1
"F29142",-1
"F29143",-1
"F29144",-1
"F29145",-1
"F29146",-1
"F29147",-1
"F29148",-1
"F29149",-1
"F29150",-1
"F29151",-1
"F29152",-1
"F29153",-1
"F29154",-1
"F29155",-1
"F29156",-1
"F29157",-1
"F29158",-1
"F29159",-1
"F29160",-1
"F29161",-1
"F29162",-1
"F29163",-1
"F29164",-1
"F29165",-1
"F29166",-1
"F29167",-1
"F29168",-1
"F29169",-1
"F29170",-1
"F29171",-1
"F29172",-1
"F29173",-1
"F29174",-1
"F29175",-1
"F29176",-1
"F29177",-1
"F29178",-1
"F29179",-1
"F29180",-1
"F29181",-1
"F29182",-1
"F29183",-1
"F29184",-1
"F29185",-1
"F29186",-1
"F29187",-1
"F29188",-1
"F29189",-1
"F29190",-1
"F29191",-1
"F29192",-1
"F29193",-1
"F29194",-1
"F29195",-1
"F29196",-1
"F29197",-1
"F29198",-1
"F29199",-1
"F29200",-1
"F29201",-1
"F29202",-1
"F29203",-1
"F29204",-1
"F29205",-1
"F29206",-1
"F29207",-1
"F29208",-1
"F29209",-1
"F29210",-1
"F29211",-1
"F29212",-1
"F29213",-1
"F29214",-1
"F29215",-1
"F29216",-1
"F29217",-1
"F29218",-1
"F29219",-1
"F29220",-1
"F29221",-1
"F29222",-1
"F29223",-1
"F29224",-1
"F29225",-1
"F29226",-1
"F29227",-1
"F29228",-1
"F29229",-1
"F29230",-1
"F29231",-1
"F29232",-1
"F29233",-1
"F29234",-1
"F29235",-1
"F29236",-1
"F29237",-1
"F29238",-1
"F29239",-1
"F29240",-1
"F29241",-1
"F29242",-1
"F29243",-1
"F29244",-1
"F29245",-1
"F29246",-1
"F29247",-1
"F29248",-1
"F29249",-1
"F29250",-1
"F29251",-1
"F29252",-1
"F29253",-1
"F29254",-1
"F29255",-1
"F29256",-1
"F29257",-1
"F29258",-1
