"Cust_id","Active_Customer","NA"
"F28109",1,0.51600706577301
"F28110",0,0.474908351898193
"F28111",0,0.474908351898193
"F28112",0,0.495079666376114
"F28113",0,0.482261180877686
"F28114",0,0.472766548395157
"F28115",0,0.507777094841003
"F28116",0,0.484129905700684
"F28117",1,0.532706439495087
"F28118",0,0.473141938447952
"F28119",0,0.495079666376114
"F28120",0,0.474908351898193
"F28121",1,0.532326757907867
"F28122",0,0.481888115406036
"F28123",0,0.482261180877686
"F28124",0,0.484129905700684
"F28125",0,0.482261180877686
"F28126",0,0.496068626642227
"F28127",0,0.51094651222229
"F28128",0,0.484129905700684
"F28129",0,0.472766548395157
"F28130",1,0.543753921985626
"F28131",0,0.503453195095062
"F28132",0,0.472766548395157
"F28133",0,0.471587717533112
"F28134",0,0.472766548395157
"F28135",0,0.504187285900116
"F28136",0,0.492149233818054
"F28137",0,0.495631992816925
"F28138",0,0.487614840269089
"F28139",1,0.532326757907867
"F28140",0,0.472755372524261
"F28141",0,0.491691738367081
"F28142",0,0.471959054470062
"F28143",1,0.51600706577301
"F28144",1,0.532326757907867
"F28145",0,0.472755372524261
"F28146",0,0.474654406309128
"F28147",0,0.488763451576233
"F28148",0,0.472766548395157
"F28149",1,0.51600706577301
"F28150",1,0.533480286598206
"F28151",1,0.51600706577301
"F28152",0,0.496246248483658
"F28153",0,0.493370801210403
"F28154",1,0.51600706577301
"F28155",0,0.474908351898193
"F28156",0,0.495516091585159
"F28157",0,0.494657337665558
"F28158",1,0.515525996685028
"F28159",0,0.495079666376114
"F28160",0,0.506411731243134
"F28161",0,0.482261180877686
"F28162",0,0.514619469642639
"F28163",0,0.470444351434708
"F28164",0,0.494873702526093
"F28165",0,0.471587717533112
"F28166",0,0.494677811861038
"F28167",0,0.486208617687225
"F28168",1,0.541571974754333
"F28169",0,0.472766548395157
"F28170",0,0.502993583679199
"F28171",0,0.493984878063202
"F28172",0,0.473998427391052
"F28173",0,0.472755372524261
"F28174",1,0.543753921985626
"F28175",0,0.47412434220314
"F28176",0,0.51437121629715
"F28177",1,0.541571974754333
"F28178",1,0.518167674541473
"F28179",1,0.51600706577301
"F28180",0,0.474830210208893
"F28181",0,0.506582915782928
"F28182",1,0.518167674541473
"F28183",1,0.519324600696564
"F28184",0,0.496068626642227
"F28185",0,0.471076905727386
"F28186",0,0.502758681774139
"F28187",1,0.541571974754333
"F28188",0,0.492149233818054
"F28189",0,0.511958599090576
"F28190",0,0.494259566068649
"F28191",1,0.521446168422699
"F28192",0,0.472766548395157
"F28193",0,0.495756775140762
"F28194",0,0.484129905700684
"F28195",0,0.513731718063354
"F28196",0,0.514339029788971
"F28197",0,0.494247734546661
"F28198",0,0.496068626642227
"F28199",1,0.533480286598206
"F28200",1,0.51600706577301
"F28201",0,0.497611314058304
"F28202",0,0.470444351434708
"F28203",0,0.493963450193405
"F28204",0,0.47561314702034
"F28205",0,0.512424111366272
"F28206",0,0.470269650220871
"F28207",0,0.504492938518524
"F28208",1,0.51600706577301
"F28209",0,0.512493908405304
"F28210",0,0.473471075296402
"F28211",0,0.482261180877686
"F28212",0,0.47561314702034
"F28213",0,0.512493908405304
"F28214",1,0.533480286598206
"F28215",0,0.502355098724365
"F28216",0,0.472755372524261
"F28217",0,0.492149233818054
"F28218",0,0.50448739528656
"F28219",0,0.513731718063354
"F28220",0,0.487614840269089
"F28221",0,0.498705238103867
"F28222",0,0.472766548395157
"F28223",1,0.518167674541473
"F28224",1,0.532326757907867
"F28225",0,0.487614840269089
"F28226",0,0.472766548395157
"F28227",0,0.48137828707695
"F28228",0,0.472755372524261
"F28229",0,0.486208617687225
"F28230",0,0.472766548395157
"F28231",1,0.51600706577301
"F28232",0,0.473141938447952
"F28233",0,0.511444866657257
"F28234",0,0.486208617687225
"F28235",0,0.484129905700684
"F28236",0,0.484129905700684
"F28237",1,0.543753921985626
"F28238",0,0.494925796985626
"F28239",1,0.532706439495087
"F28240",1,0.519324600696564
"F28241",0,0.499031513929367
"F28242",0,0.475055515766144
"F28243",0,0.500470161437988
"F28244",0,0.471587717533112
"F28245",0,0.491507649421692
"F28246",1,0.541571974754333
"F28247",0,0.474908351898193
"F28248",1,0.532326757907867
"F28249",1,0.51600706577301
"F28250",0,0.506995856761932
"F28251",1,0.516590058803558
"F28252",1,0.532326757907867
"F28253",0,0.484129905700684
"F28254",0,0.482261180877686
"F28255",0,0.47561314702034
"F28256",0,0.473998427391052
"F28257",0,0.508624136447906
"F28258",0,0.487550169229507
"F28259",1,0.543753921985626
"F28260",0,0.473039984703064
"F28261",0,0.47561314702034
"F28262",1,0.5199214220047
"F28263",0,0.473039984703064
"F28264",1,0.518167674541473
"F28265",0,0.497108399868011
"F28266",0,0.472755372524261
"F28267",0,0.484129905700684
"F28268",0,0.482338964939117
"F28269",0,0.499026894569397
"F28270",0,0.495079666376114
"F28271",0,0.496960401535034
"F28272",0,0.473039984703064
"F28273",0,0.473949670791626
"F28274",0,0.493017971515656
"F28275",0,0.503142058849335
"F28276",0,0.494873702526093
"F28277",0,0.484129905700684
"F28278",0,0.507560789585114
"F28279",0,0.472755372524261
"F28280",0,0.495079666376114
"F28281",0,0.484129905700684
"F28282",0,0.473039984703064
"F28283",0,0.504574775695801
"F28284",0,0.500331401824951
"F28285",0,0.502993583679199
"F28286",1,0.532706439495087
"F28287",1,0.532326757907867
"F28288",1,0.533480286598206
"F28289",0,0.493984878063202
"F28290",1,0.515148222446442
"F28291",0,0.513874113559723
"F28292",1,0.543753921985626
"F28293",0,0.484129905700684
"F28294",1,0.52547812461853
"F28295",0,0.472755372524261
"F28296",1,0.533480286598206
"F28297",0,0.496181905269623
"F28298",1,0.516674339771271
"F28299",0,0.514619469642639
"F28300",0,0.475547462701797
"F28301",0,0.49693638086319
"F28302",0,0.484129905700684
"F28303",0,0.499026894569397
"F28304",1,0.532706439495087
"F28305",0,0.498522013425827
"F28306",0,0.493370801210403
"F28307",0,0.475547462701797
"F28308",1,0.518167674541473
"F28309",0,0.507824659347534
"F28310",0,0.513731718063354
"F28311",0,0.482261180877686
"F28312",0,0.495350033044815
"F28313",0,0.498639553785324
"F28314",0,0.514814496040344
"F28315",0,0.502993583679199
"F28316",0,0.474908351898193
"F28317",1,0.51600706577301
"F28318",1,0.51600706577301
"F28319",1,0.532706439495087
"F28320",0,0.47412434220314
"F28321",1,0.532706439495087
"F28322",0,0.482261180877686
"F28323",0,0.470444351434708
"F28324",1,0.543753921985626
"F28325",1,0.51587575674057
"F28326",0,0.473010092973709
"F28327",0,0.473949670791626
"F28328",0,0.471959054470062
"F28329",1,0.541571974754333
"F28330",1,0.532326757907867
"F28331",1,0.541571974754333
"F28332",0,0.47412434220314
"F28333",1,0.51600706577301
"F28334",0,0.494259566068649
"F28335",1,0.518167674541473
"F28336",1,0.543753921985626
"F28337",0,0.47412434220314
"F28338",0,0.48519504070282
"F28339",0,0.509973108768463
"F28340",0,0.47412434220314
"F28341",0,0.486208617687225
"F28342",1,0.51600706577301
"F28343",0,0.514339029788971
"F28344",1,0.541571974754333
"F28345",0,0.500470161437988
"F28346",0,0.484129905700684
"F28347",0,0.47412434220314
"F28348",0,0.494259566068649
"F28349",0,0.494259566068649
"F28350",0,0.47561314702034
"F28351",0,0.483168333768845
"F28352",1,0.533480286598206
"F28353",1,0.541571974754333
"F28354",0,0.472766548395157
"F28355",0,0.502993583679199
"F28356",1,0.51600706577301
"F28357",0,0.487614840269089
"F28358",0,0.512638092041016
"F28359",1,0.515138924121857
"F28360",0,0.487550169229507
"F28361",1,0.541571974754333
"F28362",1,0.543753921985626
"F28363",0,0.478880882263184
"F28364",0,0.493984878063202
"F28365",0,0.484129905700684
"F28366",0,0.51304304599762
"F28367",0,0.502517521381378
"F28368",0,0.496521055698395
"F28369",0,0.474908351898193
"F28370",1,0.541571974754333
"F28371",0,0.495909333229065
"F28372",0,0.484129905700684
"F28373",0,0.472766548395157
"F28374",1,0.533480286598206
"F28375",1,0.52069878578186
"F28376",0,0.51462596654892
"F28377",0,0.493370801210403
"F28378",0,0.512941598892212
"F28379",0,0.474908351898193
"F28380",1,0.543753921985626
"F28381",1,0.51600706577301
"F28382",1,0.533480286598206
"F28383",0,0.496068626642227
"F28384",0,0.47412434220314
"F28385",0,0.513930857181549
"F28386",0,0.514477670192719
"F28387",0,0.49693638086319
"F28388",1,0.521686017513275
"F28389",0,0.493370801210403
"F28390",0,0.482261180877686
"F28391",0,0.487345278263092
"F28392",1,0.51600706577301
"F28393",0,0.482261180877686
"F28394",0,0.49693638086319
"F28395",0,0.503453195095062
"F28396",0,0.482338964939117
"F28397",0,0.484129905700684
"F28398",1,0.541571974754333
"F28399",0,0.496246248483658
"F28400",0,0.495079666376114
"F28401",0,0.472755372524261
"F28402",1,0.533480286598206
"F28403",0,0.495079666376114
"F28404",0,0.514339029788971
"F28405",0,0.484129905700684
"F28406",0,0.474908351898193
"F28407",0,0.503142058849335
"F28408",0,0.478880882263184
"F28409",1,0.515968024730682
"F28410",0,0.472755372524261
"F28411",0,0.498522013425827
"F28412",1,0.532706439495087
"F28413",0,0.504062235355377
"F28414",1,0.543753921985626
"F28415",1,0.533480286598206
"F28416",0,0.509973108768463
"F28417",0,0.472766548395157
"F28418",0,0.501555025577545
"F28419",1,0.516590058803558
"F28420",0,0.484129905700684
"F28421",1,0.519324600696564
"F28422",0,0.51064521074295
"F28423",1,0.525530457496643
"F28424",1,0.51587575674057
"F28425",0,0.493984878063202
"F28426",0,0.511870205402374
"F28427",1,0.51523631811142
"F28428",0,0.471076905727386
"F28429",1,0.543753921985626
"F28430",0,0.473949670791626
"F28431",0,0.503453195095062
"F28432",0,0.513874113559723
"F28433",0,0.473039984703064
"F28434",0,0.474908351898193
"F28435",0,0.474654406309128
"F28436",0,0.484129905700684
"F28437",0,0.474096834659576
"F28438",0,0.499026894569397
"F28439",0,0.47561314702034
"F28440",0,0.493370801210403
"F28441",0,0.478880882263184
"F28442",0,0.494873702526093
"F28443",0,0.484129905700684
"F28444",0,0.498765885829926
"F28445",0,0.493963450193405
"F28446",0,0.484129905700684
"F28447",1,0.532706439495087
"F28448",0,0.481659352779388
"F28449",0,0.495079666376114
"F28450",1,0.543753921985626
"F28451",0,0.482261180877686
"F28452",0,0.481207430362701
"F28453",0,0.484129905700684
"F28454",1,0.51600706577301
"F28455",1,0.51600706577301
"F28456",0,0.474096834659576
"F28457",0,0.484129905700684
"F28458",1,0.516590058803558
"F28459",0,0.506411731243134
"F28460",0,0.511444866657257
"F28461",1,0.541571974754333
"F28462",1,0.531874597072601
"F28463",0,0.473039984703064
"F28464",0,0.504574775695801
"F28465",0,0.493963450193405
"F28466",0,0.513731718063354
"F28467",0,0.495079666376114
"F28468",1,0.518167674541473
"F28469",0,0.496504724025726
"F28470",0,0.511870205402374
"F28471",0,0.473847091197968
"F28472",0,0.494652956724167
"F28473",0,0.483168333768845
"F28474",1,0.543753921985626
"F28475",0,0.513025283813477
"F28476",0,0.506411731243134
"F28477",0,0.482261180877686
"F28478",1,0.521446168422699
"F28479",0,0.481632679700851
"F28480",0,0.480571061372757
"F28481",0,0.493370801210403
"F28482",1,0.518167674541473
"F28483",0,0.492396354675293
"F28484",1,0.51600706577301
"F28485",1,0.541571974754333
"F28486",0,0.494996815919876
"F28487",0,0.496130436658859
"F28488",1,0.51600706577301
"F28489",1,0.51600706577301
"F28490",1,0.543753921985626
"F28491",0,0.47561314702034
"F28492",0,0.496504724025726
"F28493",0,0.488763451576233
"F28494",1,0.51600706577301
"F28495",0,0.51064521074295
"F28496",0,0.511729717254639
"F28497",0,0.482015371322632
"F28498",0,0.472766548395157
"F28499",1,0.51600706577301
"F28500",0,0.505003392696381
"F28501",0,0.493984878063202
"F28502",0,0.486208617687225
"F28503",0,0.514339029788971
"F28504",0,0.484129905700684
"F28505",0,0.472766548395157
"F28506",0,0.472755372524261
"F28507",0,0.474908351898193
"F28508",0,0.49376854300499
"F28509",1,0.51600706577301
"F28510",0,0.47561314702034
"F28511",0,0.514197945594788
"F28512",0,0.473141938447952
"F28513",0,0.500470161437988
"F28514",0,0.475547462701797
"F28515",0,0.482261180877686
"F28516",1,0.543753921985626
"F28517",0,0.495079666376114
"F28518",0,0.472755372524261
"F28519",0,0.472766548395157
"F28520",0,0.495631992816925
"F28521",0,0.504656851291656
"F28522",0,0.505390763282776
"F28523",0,0.500993251800537
"F28524",0,0.504187285900116
"F28525",0,0.472133755683899
"F28526",0,0.49938178062439
"F28527",0,0.472766548395157
"F28528",0,0.484129905700684
"F28529",0,0.482261180877686
"F28530",1,0.532706439495087
"F28531",0,0.514323532581329
"F28532",1,0.533480286598206
"F28533",1,0.532326757907867
"F28534",1,0.543753921985626
"F28535",1,0.533480286598206
"F28536",0,0.475291073322296
"F28537",1,0.533480286598206
"F28538",0,0.472766548395157
"F28539",0,0.494607597589493
"F28540",1,0.541571974754333
"F28541",0,0.496068626642227
"F28542",0,0.502993583679199
"F28543",0,0.494259566068649
"F28544",1,0.541571974754333
"F28545",0,0.487614840269089
"F28546",0,0.487614840269089
"F28547",0,0.475291073322296
"F28548",1,0.532706439495087
"F28549",0,0.473998427391052
"F28550",0,0.494677811861038
"F28551",1,0.528990268707275
"F28552",0,0.481659352779388
"F28553",0,0.514477670192719
"F28554",1,0.51600706577301
"F28555",0,0.486208617687225
"F28556",1,0.516590058803558
"F28557",0,0.497272312641144
"F28558",0,0.51094651222229
"F28559",0,0.484129905700684
"F28560",0,0.473141938447952
"F28561",0,0.479487776756287
"F28562",0,0.494873702526093
"F28563",1,0.532075762748718
"F28564",1,0.519324600696564
"F28565",0,0.496521055698395
"F28566",1,0.51600706577301
"F28567",0,0.513874113559723
"F28568",0,0.509973108768463
"F28569",0,0.502993583679199
"F28570",1,0.541571974754333
"F28571",0,0.484129905700684
"F28572",0,0.503453195095062
"F28573",0,0.47097435593605
"F28574",0,0.506165862083435
"F28575",1,0.533480286598206
"F28576",0,0.472766548395157
"F28577",1,0.541571974754333
"F28578",0,0.494677811861038
"F28579",0,0.473141938447952
"F28580",0,0.493098646402359
"F28581",0,0.472766548395157
"F28582",0,0.47561314702034
"F28583",0,0.474908351898193
"F28584",1,0.533480286598206
"F28585",1,0.543753921985626
"F28586",1,0.533480286598206
"F28587",0,0.486208617687225
"F28588",0,0.484129905700684
"F28589",0,0.47412434220314
"F28590",1,0.51600706577301
"F28591",0,0.487614840269089
"F28592",1,0.533480286598206
"F28593",0,0.487614840269089
"F28594",1,0.51600706577301
"F28595",0,0.498639553785324
"F28596",0,0.487614840269089
"F28597",0,0.504574775695801
"F28598",1,0.51600706577301
"F28599",1,0.533480286598206
"F28600",1,0.543753921985626
"F28601",0,0.470269650220871
"F28602",1,0.543753921985626
"F28603",0,0.474908351898193
"F28604",0,0.484129905700684
"F28605",0,0.48519504070282
"F28606",1,0.523899853229523
"F28607",0,0.494259566068649
"F28608",1,0.543753921985626
"F28609",0,0.476528644561768
"F28610",0,0.513874113559723
"F28611",0,0.498639553785324
"F28612",0,0.505003392696381
"F28613",0,0.484129905700684
"F28614",1,0.541571974754333
"F28615",0,0.475729554891586
"F28616",0,0.499697029590607
"F28617",0,0.514814496040344
"F28618",1,0.538243293762207
"F28619",0,0.473471075296402
"F28620",1,0.541571974754333
"F28621",0,0.476528644561768
"F28622",0,0.503453195095062
"F28623",1,0.51600706577301
"F28624",1,0.518167674541473
"F28625",1,0.533480286598206
"F28626",1,0.51600706577301
"F28627",0,0.47561314702034
"F28628",1,0.524012863636017
"F28629",1,0.51600706577301
"F28630",0,0.512493908405304
"F28631",1,0.52547812461853
"F28632",1,0.518167674541473
"F28633",0,0.51294994354248
"F28634",0,0.495079666376114
"F28635",0,0.494259566068649
"F28636",0,0.495079666376114
"F28637",0,0.482338964939117
"F28638",1,0.516590058803558
"F28639",0,0.493370801210403
"F28640",0,0.495079666376114
"F28641",0,0.496246248483658
"F28642",1,0.543753921985626
"F28643",1,0.51600706577301
"F28644",0,0.474908351898193
"F28645",0,0.47412434220314
"F28646",0,0.487614840269089
"F28647",0,0.495631992816925
"F28648",0,0.472766548395157
"F28649",0,0.495079666376114
"F28650",0,0.47561314702034
"F28651",1,0.51600706577301
"F28652",1,0.518167674541473
"F28653",0,0.472766548395157
"F28654",1,0.532596051692963
"F28655",1,0.532326757907867
"F28656",1,0.518167674541473
"F28657",0,0.507465124130249
"F28658",1,0.540427625179291
"F28659",0,0.503142058849335
"F28660",1,0.515138924121857
"F28661",0,0.511444866657257
"F28662",0,0.473949670791626
"F28663",0,0.47561314702034
"F28664",0,0.472766548395157
"F28665",0,0.481857448816299
"F28666",0,0.511419773101807
"F28667",0,0.486208617687225
"F28668",0,0.500470161437988
"F28669",0,0.472755372524261
"F28670",1,0.51600706577301
"F28671",1,0.51600706577301
"F28672",1,0.533480286598206
"F28673",0,0.504656851291656
"F28674",1,0.51600706577301
"F28675",0,0.506582915782928
"F28676",0,0.484129905700684
"F28677",1,0.543753921985626
"F28678",0,0.495631992816925
"F28679",1,0.532326757907867
"F28680",0,0.473847091197968
"F28681",0,0.474654406309128
"F28682",0,0.473847091197968
"F28683",1,0.543753921985626
"F28684",0,0.475055515766144
"F28685",0,0.487614840269089
"F28686",0,0.487614840269089
"F28687",0,0.47412434220314
"F28688",0,0.482338964939117
"F28689",0,0.478205323219299
"F28690",0,0.478316843509674
"F28691",1,0.532326757907867
"F28692",0,0.494873702526093
"F28693",1,0.532596051692963
"F28694",0,0.473039984703064
"F28695",1,0.533480286598206
"F28696",0,0.470444351434708
"F28697",0,0.511444866657257
"F28698",0,0.49693638086319
"F28699",0,0.499413877725601
"F28700",0,0.472766548395157
"F28701",1,0.51600706577301
"F28702",0,0.47561314702034
"F28703",1,0.541571974754333
"F28704",0,0.470269650220871
"F28705",0,0.481659352779388
"F28706",0,0.495079666376114
"F28707",0,0.495079666376114
"F28708",0,0.506024360656738
"F28709",1,0.541571974754333
"F28710",1,0.532706439495087
"F28711",1,0.51600706577301
"F28712",0,0.513874113559723
"F28713",0,0.47561314702034
"F28714",0,0.491691738367081
"F28715",0,0.492149233818054
"F28716",1,0.52227795124054
"F28717",0,0.470444351434708
"F28718",1,0.51600706577301
"F28719",0,0.47412434220314
"F28720",0,0.494259566068649
"F28721",0,0.512647390365601
"F28722",1,0.516590058803558
"F28723",0,0.484129905700684
"F28724",0,0.474096834659576
"F28725",0,0.493984878063202
"F28726",0,0.49693638086319
"F28727",1,0.518167674541473
"F28728",0,0.495079666376114
"F28729",1,0.516590058803558
"F28730",0,0.499658584594727
"F28731",0,0.482261180877686
"F28732",0,0.491691738367081
"F28733",0,0.493963450193405
"F28734",0,0.502993583679199
"F28735",0,0.493984878063202
"F28736",1,0.532706439495087
"F28737",0,0.511870205402374
"F28738",1,0.51600706577301
"F28739",0,0.472755372524261
"F28740",0,0.512647390365601
"F28741",0,0.512638092041016
"F28742",0,0.484129905700684
"F28743",0,0.514339029788971
"F28744",0,0.496068626642227
"F28745",0,0.47412434220314
"F28746",0,0.475680530071259
"F28747",1,0.543753921985626
"F28748",0,0.47412434220314
"F28749",0,0.47412434220314
"F28750",0,0.502993583679199
"F28751",0,0.504412591457367
"F28752",1,0.529225826263428
"F28753",0,0.473949670791626
"F28754",1,0.543753921985626
"F28755",1,0.518167674541473
"F28756",1,0.518167674541473
"F28757",0,0.474096834659576
"F28758",0,0.480699151754379
"F28759",1,0.532326757907867
"F28760",0,0.474096834659576
"F28761",1,0.541571974754333
"F28762",1,0.541571974754333
"F28763",1,0.523899853229523
"F28764",0,0.51094651222229
"F28765",0,0.473847091197968
"F28766",1,0.51600706577301
"F28767",1,0.543753921985626
"F28768",0,0.504656851291656
"F28769",0,0.503453195095062
"F28770",0,0.494259566068649
"F28771",1,0.543753921985626
"F28772",0,0.487614840269089
"F28773",0,0.484786957502365
"F28774",1,0.518167674541473
"F28775",1,0.51600706577301
"F28776",0,0.47412434220314
"F28777",1,0.51600706577301
"F28778",0,0.47412434220314
"F28779",0,0.488763451576233
"F28780",1,0.543753921985626
"F28781",1,0.51600706577301
"F28782",0,0.503453195095062
"F28783",0,0.484786957502365
"F28784",1,0.51600706577301
"F28785",0,0.484129905700684
"F28786",0,0.511444866657257
"F28787",0,0.504656851291656
"F28788",0,0.477921545505524
"F28789",0,0.473141938447952
"F28790",0,0.482629686594009
"F28791",0,0.493652641773224
"F28792",0,0.474908351898193
"F28793",0,0.484129905700684
"F28794",0,0.494873702526093
"F28795",0,0.495631992816925
"F28796",0,0.485609292984009
"F28797",1,0.51600706577301
"F28798",0,0.47561314702034
"F28799",0,0.472766548395157
"F28800",0,0.49839186668396
"F28801",0,0.484786957502365
"F28802",0,0.487614840269089
"F28803",1,0.51600706577301
"F28804",0,0.47412434220314
"F28805",1,0.533480286598206
"F28806",0,0.512647390365601
"F28807",0,0.514339029788971
"F28808",0,0.514814496040344
"F28809",1,0.516910672187805
"F28810",0,0.495631992816925
"F28811",1,0.515968024730682
"F28812",0,0.502993583679199
"F28813",1,0.533480286598206
"F28814",1,0.51600706577301
"F28815",0,0.495079666376114
"F28816",0,0.487614840269089
"F28817",0,0.47561314702034
"F28818",1,0.541571974754333
"F28819",0,0.512647390365601
"F28820",0,0.494259566068649
"F28821",1,0.522375702857971
"F28822",0,0.494974732398987
"F28823",1,0.51600706577301
"F28824",0,0.484786957502365
"F28825",0,0.494993478059769
"F28826",0,0.472766548395157
"F28827",0,0.471959054470062
"F28828",1,0.51523631811142
"F28829",0,0.494873702526093
"F28830",0,0.500053226947784
"F28831",0,0.486208617687225
"F28832",0,0.472766548395157
"F28833",0,0.496068626642227
"F28834",1,0.543753921985626
"F28835",0,0.493963450193405
"F28836",0,0.512647390365601
"F28837",0,0.497611314058304
"F28838",0,0.494259566068649
"F28839",0,0.512493908405304
"F28840",1,0.532706439495087
"F28841",1,0.51600706577301
"F28842",0,0.514814496040344
"F28843",1,0.543753921985626
"F28844",0,0.514814496040344
"F28845",1,0.532075762748718
"F28846",1,0.51600706577301
"F28847",0,0.494984894990921
"F28848",0,0.474453091621399
"F28849",0,0.47316586971283
"F28850",0,0.47412434220314
"F28851",0,0.470269650220871
"F28852",0,0.472755372524261
"F28853",1,0.541571974754333
"F28854",0,0.487550169229507
"F28855",0,0.496068626642227
"F28856",0,0.473998427391052
"F28857",0,0.474908351898193
"F28858",1,0.51600706577301
"F28859",1,0.523914813995361
"F28860",0,0.484129905700684
"F28861",0,0.495079666376114
"F28862",0,0.493370801210403
"F28863",0,0.473847091197968
"F28864",0,0.497596085071564
"F28865",0,0.474908351898193
"F28866",0,0.487614840269089
"F28867",0,0.508470952510834
"F28868",0,0.472766548395157
"F28869",0,0.472766548395157
"F28870",0,0.511444866657257
"F28871",0,0.486208617687225
"F28872",1,0.532326757907867
"F28873",1,0.51587575674057
"F28874",1,0.518167674541473
"F28875",0,0.482261180877686
"F28876",1,0.523527324199677
"F28877",0,0.514619469642639
"F28878",0,0.472766548395157
"F28879",0,0.475055515766144
"F28880",0,0.502993583679199
"F28881",0,0.505342364311218
"F28882",0,0.511444866657257
"F28883",1,0.518167674541473
"F28884",1,0.541571974754333
"F28885",0,0.474657893180847
"F28886",0,0.512647390365601
"F28887",0,0.473998427391052
"F28888",0,0.493984878063202
"F28889",0,0.474830210208893
"F28890",0,0.47561314702034
"F28891",0,0.506582915782928
"F28892",0,0.493984878063202
"F28893",0,0.513025283813477
"F28894",0,0.471587717533112
"F28895",1,0.532706439495087
"F28896",0,0.494259566068649
"F28897",0,0.504885017871857
"F28898",0,0.474908351898193
"F28899",0,0.474096834659576
"F28900",0,0.514173686504364
"F28901",0,0.47561314702034
"F28902",0,0.479514539241791
"F28903",0,0.506416380405426
"F28904",1,0.51600706577301
"F28905",0,0.475547462701797
"F28906",0,0.504354238510132
"F28907",0,0.475547462701797
"F28908",0,0.484129905700684
"F28909",0,0.496504724025726
"F28910",1,0.543753921985626
"F28911",0,0.47561314702034
"F28912",1,0.515217781066895
"F28913",1,0.518167674541473
"F28914",1,0.532706439495087
"F28915",0,0.493963450193405
"F28916",0,0.47561314702034
"F28917",1,0.532326757907867
"F28918",0,0.500470161437988
"F28919",1,0.532706439495087
"F28920",1,0.533480286598206
"F28921",0,0.473039984703064
"F28922",1,0.533480286598206
"F28923",0,0.494259566068649
"F28924",1,0.51600706577301
"F28925",0,0.514814496040344
"F28926",0,0.495079666376114
"F28927",1,0.533480286598206
"F28928",0,0.494873702526093
"F28929",0,0.484129905700684
"F28930",0,0.506024360656738
"F28931",0,0.472766548395157
"F28932",0,0.496068626642227
"F28933",0,0.471959054470062
"F28934",1,0.543753921985626
"F28935",0,0.504656851291656
"F28936",1,0.516590058803558
"F28937",0,0.474908351898193
"F28938",1,0.51600706577301
"F28939",1,0.516590058803558
"F28940",0,0.472755372524261
"F28941",0,0.47412434220314
"F28942",1,0.51600706577301
"F28943",1,0.538243293762207
"F28944",0,0.482338964939117
"F28945",0,0.470269650220871
"F28946",0,0.493370801210403
"F28947",1,0.533480286598206
"F28948",0,0.472755372524261
"F28949",0,0.495863616466522
"F28950",0,0.496068626642227
"F28951",0,0.472755372524261
"F28952",1,0.530496895313263
"F28953",1,0.533480286598206
"F28954",0,0.496068626642227
"F28955",1,0.516590058803558
"F28956",1,0.532706439495087
"F28957",1,0.518167674541473
"F28958",0,0.486208617687225
"F28959",0,0.512941598892212
"F28960",0,0.496068626642227
"F28961",0,0.514339029788971
"F28962",1,0.532706439495087
"F28963",1,0.518167674541473
"F28964",0,0.496068626642227
"F28965",1,0.543753921985626
"F28966",1,0.543753921985626
"F28967",0,0.504354238510132
"F28968",1,0.515148222446442
"F28969",1,0.533480286598206
"F28970",0,0.504574775695801
"F28971",0,0.497120141983032
"F28972",0,0.496068626642227
"F28973",0,0.513874113559723
"F28974",0,0.496068626642227
"F28975",0,0.472755372524261
"F28976",1,0.518167674541473
"F28977",0,0.474908351898193
"F28978",1,0.523267924785614
"F28979",0,0.503142058849335
"F28980",0,0.476803719997406
"F28981",0,0.47316586971283
"F28982",1,0.515328109264374
"F28983",1,0.532706439495087
"F28984",1,0.541571974754333
"F28985",0,0.470269650220871
"F28986",0,0.49713522195816
"F28987",0,0.47412434220314
"F28988",0,0.488503992557526
"F28989",0,0.47561314702034
"F28990",0,0.511642456054688
"F28991",0,0.472766548395157
"F28992",0,0.474908351898193
"F28993",0,0.486208617687225
"F28994",0,0.487614840269089
"F28995",0,0.473039984703064
"F28996",0,0.47412434220314
"F28997",0,0.513609111309052
"F28998",1,0.533480286598206
"F28999",0,0.472766548395157
"F29000",0,0.505956172943115
"F29001",0,0.494461178779602
"F29002",0,0.473039984703064
"F29003",0,0.509067475795746
"F29004",0,0.472766548395157
"F29005",0,0.508480668067932
"F29006",1,0.51600706577301
"F29007",0,0.494536906480789
"F29008",0,0.474908351898193
"F29009",0,0.494259566068649
"F29010",0,0.513025283813477
"F29011",0,0.498639553785324
"F29012",0,0.475055515766144
"F29013",0,0.471959054470062
"F29014",0,0.495079666376114
"F29015",1,0.51600706577301
"F29016",1,0.515525996685028
"F29017",1,0.518167674541473
"F29018",1,0.541571974754333
"F29019",0,0.506803750991821
"F29020",0,0.494259566068649
"F29021",1,0.543753921985626
"F29022",1,0.515138924121857
"F29023",1,0.51600706577301
"F29024",1,0.533480286598206
"F29025",0,0.493589729070663
"F29026",0,0.495079666376114
"F29027",1,0.530496895313263
"F29028",1,0.541571974754333
"F29029",0,0.514339029788971
"F29030",0,0.487614840269089
"F29031",1,0.518167674541473
"F29032",0,0.484129905700684
"F29033",0,0.497272312641144
"F29034",1,0.541571974754333
"F29035",1,0.51600706577301
"F29036",0,0.496068626642227
"F29037",0,0.511832118034363
"F29038",1,0.51600706577301
"F29039",1,0.518167674541473
"F29040",1,0.51600706577301
